order_item_id,order_id,product_id,quantity,unit_price,line_total
7172,2420,150,4,464.86,1859.44
7173,2420,34,4,468.64,1874.56
7174,2420,140,4,204.87,819.48
7175,2420,66,2,220.21,440.42
7176,2421,164,4,135.91,543.64
7177,2421,75,1,271.99,271.99
7178,2421,92,4,326.69,1306.76
7179,2421,125,4,192.59,770.36
7180,2421,52,3,449.42,1348.26
7181,2422,59,2,193.9,387.8
7182,2423,155,4,466.96,1867.84
7183,2423,5,3,48.03,144.09
7184,2423,111,2,338.32,676.64
7185,2423,143,2,212.52,425.04
7186,2424,114,2,128.08,256.16
7187,2424,37,3,126.18,378.54
7188,2425,81,4,439.61,1758.44
7189,2425,176,1,278.08,278.08
7190,2425,92,1,326.69,326.69
7191,2425,156,3,440.24,1320.72
7192,2425,41,2,118.38,236.76
7193,2426,167,2,109.26,218.52
7194,2427,64,2,376.68,753.36
7195,2427,100,1,453.18,453.18
7196,2427,15,1,142.55,142.55
7197,2427,181,4,293.34,1173.36
7198,2427,199,1,103.79,103.79
7199,2428,52,1,449.42,449.42
7200,2428,86,1,86.74,86.74
7201,2428,108,2,331.2,662.4
7202,2429,165,1,372.5,372.5
7203,2429,154,1,255.41,255.41
7204,2430,108,1,331.2,331.2
7205,2430,190,1,432.98,432.98
7206,2430,198,4,430.0,1720.0
7207,2430,80,3,123.53,370.59
7208,2430,64,3,376.68,1130.04
7209,2431,98,3,40.14,120.42
7210,2431,3,2,74.07,148.14
7211,2431,165,4,372.5,1490.0
7212,2431,123,3,243.27,729.81
7213,2432,187,1,442.65,442.65
7214,2433,64,3,376.68,1130.04
7215,2433,198,4,430.0,1720.0
7216,2433,144,1,284.79,284.79
7217,2433,105,2,290.22,580.44
7218,2434,132,4,291.69,1166.76
7219,2434,186,1,55.88,55.88
7220,2434,192,1,93.78,93.78
7221,2435,134,3,33.3,99.9
7222,2435,115,2,270.46,540.92
7223,2435,197,4,58.51,234.04
7224,2435,153,2,41.26,82.52
7225,2435,118,4,224.35,897.4
7226,2436,174,3,320.37,961.11
7227,2437,106,3,393.39,1180.17
7228,2438,198,3,430.0,1290.0
7229,2439,44,4,457.0,1828.0
7230,2439,87,3,436.85,1310.55
7231,2440,116,4,213.83,855.32
7232,2440,4,3,339.97,1019.91
7233,2440,15,1,142.55,142.55
7234,2441,118,3,224.35,673.05
7235,2441,90,1,104.57,104.57
7236,2442,76,4,459.65,1838.6
7237,2442,3,4,74.07,296.28
7238,2442,146,2,336.51,673.02
7239,2442,90,3,104.57,313.71
7240,2442,166,4,139.81,559.24
7241,2443,200,1,178.08,178.08
7242,2443,49,4,74.12,296.48
7243,2444,15,4,142.55,570.2
7244,2445,123,2,243.27,486.54
7245,2445,100,4,453.18,1812.72
7246,2445,139,3,339.23,1017.69
7247,2445,75,2,271.99,543.98
7248,2445,124,1,451.71,451.71
7249,2446,152,4,499.23,1996.92
7250,2446,153,2,41.26,82.52
7251,2446,59,1,193.9,193.9
7252,2447,134,2,33.3,66.6
7253,2447,25,4,290.79,1163.16
7254,2447,4,1,339.97,339.97
7255,2447,87,4,436.85,1747.4
7256,2448,176,3,278.08,834.24
7257,2449,183,2,157.59,315.18
7258,2449,43,3,137.53,412.59
7259,2449,88,2,482.36,964.72
7260,2449,177,2,282.65,565.3
7261,2449,138,4,38.92,155.68
7262,2450,132,1,291.69,291.69
7263,2450,178,3,42.25,126.75
7264,2450,90,2,104.57,209.14
7265,2450,40,2,343.88,687.76
7266,2451,43,1,137.53,137.53
7267,2451,1,4,60.11,240.44
7268,2451,192,3,93.78,281.34
7269,2451,131,1,112.76,112.76
7270,2451,20,2,366.22,732.44
7271,2452,101,4,40.07,160.28
7272,2452,200,2,178.08,356.16
7273,2452,143,3,212.52,637.56
7274,2453,158,1,417.7,417.7
7275,2453,195,2,406.32,812.64
7276,2453,107,3,99.25,297.75
7277,2454,160,1,266.83,266.83
7278,2454,141,4,126.88,507.52
7279,2454,192,4,93.78,375.12
7280,2454,9,1,103.42,103.42
7281,2455,174,1,320.37,320.37
7282,2455,35,1,40.34,40.34
7283,2455,24,4,443.3,1773.2
7284,2455,63,4,342.45,1369.8
7285,2455,194,2,402.11,804.22
7286,2456,123,4,243.27,973.08
7287,2456,73,1,306.44,306.44
7288,2456,67,2,6.61,13.22
7289,2457,195,3,406.32,1218.96
7290,2457,197,4,58.51,234.04
7291,2457,187,2,442.65,885.3
7292,2457,18,4,52.87,211.48
7293,2458,89,4,378.86,1515.44
7294,2458,120,3,499.64,1498.92
7295,2458,7,1,113.23,113.23
7296,2459,130,1,81.62,81.62
7297,2459,160,1,266.83,266.83
7298,2459,150,1,464.86,464.86
7299,2460,58,4,300.22,1200.88
7300,2461,61,3,431.09,1293.27
7301,2462,52,1,449.42,449.42
7302,2462,88,2,482.36,964.72
7303,2462,141,4,126.88,507.52
7304,2462,148,2,69.78,139.56
7305,2463,78,1,60.37,60.37
7306,2463,5,3,48.03,144.09
7307,2464,124,4,451.71,1806.84
7308,2464,31,1,417.88,417.88
7309,2464,91,1,202.5,202.5
7310,2464,102,1,142.85,142.85
7311,2465,151,3,9.61,28.83
7312,2465,89,3,378.86,1136.58
7313,2466,109,3,214.67,644.01
7314,2466,177,4,282.65,1130.6
7315,2466,176,4,278.08,1112.32
7316,2466,6,4,20.73,82.92
7317,2467,10,2,352.16,704.32
7318,2467,36,1,89.71,89.71
7319,2467,7,3,113.23,339.69
7320,2468,179,4,452.44,1809.76
7321,2468,2,3,141.14,423.42
7322,2468,53,1,184.19,184.19
7323,2468,103,4,111.05,444.2
7324,2469,56,1,80.66,80.66
7325,2469,190,4,432.98,1731.92
7326,2470,81,4,439.61,1758.44
7327,2470,65,4,173.39,693.56
7328,2470,4,2,339.97,679.94
7329,2471,22,3,44.01,132.03
7330,2471,158,1,417.7,417.7
7331,2471,13,1,380.61,380.61
7332,2472,1,1,60.11,60.11
7333,2472,177,1,282.65,282.65
7334,2473,48,2,232.13,464.26
7335,2473,40,1,343.88,343.88
7336,2474,117,4,234.0,936.0
7337,2474,198,4,430.0,1720.0
7338,2474,96,4,296.21,1184.84
7339,2474,44,3,457.0,1371.0
7340,2475,27,1,117.81,117.81
7341,2475,159,4,154.75,619.0
7342,2475,71,1,435.91,435.91
7343,2475,102,1,142.85,142.85
7344,2475,45,1,438.8,438.8
7345,2476,178,3,42.25,126.75
7346,2477,60,4,266.91,1067.64
7347,2477,108,1,331.2,331.2
7348,2477,47,1,200.84,200.84
7349,2477,189,1,81.5,81.5
7350,2477,184,1,449.97,449.97
7351,2478,76,4,459.65,1838.6
7352,2478,162,2,466.22,932.44
7353,2478,102,2,142.85,285.7
7354,2478,1,1,60.11,60.11
7355,2479,119,1,53.46,53.46
7356,2479,174,3,320.37,961.11
7357,2479,84,4,384.09,1536.36
7358,2479,20,2,366.22,732.44
7359,2480,55,4,379.11,1516.44
7360,2480,109,1,214.67,214.67
7361,2481,58,2,300.22,600.44
7362,2482,157,2,146.07,292.14
7363,2482,186,4,55.88,223.52
7364,2482,133,3,35.17,105.51
7365,2483,40,1,343.88,343.88
7366,2483,108,4,331.2,1324.8
7367,2483,35,3,40.34,121.02
7368,2483,17,2,55.59,111.18
7369,2483,142,3,24.67,74.01
7370,2484,87,1,436.85,436.85
7371,2484,148,2,69.78,139.56
7372,2485,106,3,393.39,1180.17
7373,2485,91,1,202.5,202.5
7374,2485,80,1,123.53,123.53
7375,2486,173,3,6.76,20.28
7376,2486,23,4,415.56,1662.24
7377,2486,99,3,34.14,102.42
7378,2487,44,1,457.0,457.0
7379,2488,132,4,291.69,1166.76
7380,2488,191,1,441.3,441.3
7381,2488,84,4,384.09,1536.36
7382,2489,32,2,188.24,376.48
7383,2489,1,3,60.11,180.33
7384,2490,5,2,48.03,96.06
7385,2490,120,1,499.64,499.64
7386,2490,84,2,384.09,768.18
7387,2490,180,4,22.83,91.32
7388,2491,164,3,135.91,407.73
7389,2491,118,1,224.35,224.35
7390,2491,180,1,22.83,22.83
7391,2491,26,1,39.43,39.43
7392,2492,188,3,487.05,1461.15
7393,2493,47,4,200.84,803.36
7394,2494,116,2,213.83,427.66
7395,2494,29,3,433.91,1301.73
7396,2494,105,2,290.22,580.44
7397,2494,138,3,38.92,116.76
7398,2494,178,2,42.25,84.5
7399,2495,58,1,300.22,300.22
7400,2495,49,4,74.12,296.48
7401,2495,135,4,241.01,964.04
7402,2495,195,4,406.32,1625.28
7403,2495,144,3,284.79,854.37
7404,2496,48,2,232.13,464.26
7405,2496,190,3,432.98,1298.94
7406,2496,100,3,453.18,1359.54
7407,2497,172,3,415.53,1246.59
7408,2497,89,4,378.86,1515.44
7409,2497,33,1,336.74,336.74
7410,2498,74,4,190.09,760.36
7411,2499,65,1,173.39,173.39
7412,2499,19,1,303.84,303.84
7413,2499,150,3,464.86,1394.58
7414,2499,44,2,457.0,914.0
7415,2499,178,1,42.25,42.25
7416,2500,85,4,331.58,1326.32
7417,2500,130,4,81.62,326.48
7418,2500,70,2,256.3,512.6
7419,2500,192,1,93.78,93.78
7420,2500,142,3,24.67,74.01
7421,2501,59,1,193.9,193.9
7422,2501,178,3,42.25,126.75
7423,2501,167,4,109.26,437.04
7424,2501,137,2,44.66,89.32
7425,2502,192,4,93.78,375.12
7426,2503,28,2,492.68,985.36
7427,2503,51,2,374.77,749.54
7428,2504,69,1,486.08,486.08
7429,2504,192,2,93.78,187.56
7430,2505,78,4,60.37,241.48
7431,2506,177,1,282.65,282.65
7432,2506,24,2,443.3,886.6
7433,2507,51,1,374.77,374.77
7434,2508,191,1,441.3,441.3
7435,2509,193,4,392.28,1569.12
7436,2509,179,1,452.44,452.44
7437,2509,18,1,52.87,52.87
7438,2509,54,1,257.22,257.22
7439,2510,187,1,442.65,442.65
7440,2510,42,1,403.5,403.5
7441,2510,197,1,58.51,58.51
7442,2510,175,3,84.98,254.94
7443,2511,50,1,282.88,282.88
7444,2511,190,2,432.98,865.96
7445,2511,136,3,82.93,248.79
7446,2512,67,1,6.61,6.61
7447,2512,47,4,200.84,803.36
7448,2512,102,3,142.85,428.55
7449,2512,181,4,293.34,1173.36
7450,2512,12,2,142.7,285.4
7451,2513,138,3,38.92,116.76
7452,2513,149,1,153.5,153.5
7453,2513,53,1,184.19,184.19
7454,2513,99,1,34.14,34.14
7455,2513,19,2,303.84,607.68
7456,2514,21,2,66.79,133.58
7457,2514,113,1,365.47,365.47
7458,2514,93,3,450.31,1350.93
7459,2514,122,3,87.32,261.96
7460,2515,8,1,303.0,303.0
7461,2515,60,3,266.91,800.73
7462,2515,164,1,135.91,135.91
7463,2515,184,1,449.97,449.97
7464,2516,30,3,142.6,427.8
7465,2516,59,1,193.9,193.9
7466,2516,107,1,99.25,99.25
7467,2516,112,1,53.72,53.72
7468,2517,148,1,69.78,69.78
7469,2517,70,1,256.3,256.3
7470,2517,67,2,6.61,13.22
7471,2518,152,3,499.23,1497.69
7472,2518,144,1,284.79,284.79
7473,2518,6,4,20.73,82.92
7474,2518,69,3,486.08,1458.24
7475,2518,36,4,89.71,358.84
7476,2519,122,2,87.32,174.64
7477,2519,99,4,34.14,136.56
7478,2519,58,4,300.22,1200.88
7479,2520,93,4,450.31,1801.24
7480,2520,66,2,220.21,440.42
7481,2520,83,4,408.93,1635.72
7482,2520,27,4,117.81,471.24
7483,2521,108,1,331.2,331.2
7484,2521,4,4,339.97,1359.88
7485,2521,189,4,81.5,326.0
7486,2521,75,1,271.99,271.99
7487,2521,99,3,34.14,102.42
7488,2522,136,3,82.93,248.79
7489,2522,75,4,271.99,1087.96
7490,2523,101,2,40.07,80.14
7491,2524,165,4,372.5,1490.0
7492,2524,181,3,293.34,880.02
7493,2525,27,1,117.81,117.81
7494,2525,95,3,36.69,110.07
7495,2525,11,1,114.12,114.12
7496,2525,107,1,99.25,99.25
7497,2526,58,4,300.22,1200.88
7498,2527,39,4,345.64,1382.56
7499,2528,88,4,482.36,1929.44
7500,2528,174,3,320.37,961.11
7501,2529,87,2,436.85,873.7
7502,2530,139,4,339.23,1356.92
7503,2530,199,3,103.79,311.37
7504,2531,91,1,202.5,202.5
7505,2531,32,4,188.24,752.96
7506,2531,13,1,380.61,380.61
7507,2532,98,3,40.14,120.42
7508,2532,95,2,36.69,73.38
7509,2532,37,1,126.18,126.18
7510,2533,88,4,482.36,1929.44
7511,2533,101,1,40.07,40.07
7512,2533,48,3,232.13,696.39
7513,2534,55,2,379.11,758.22
7514,2535,99,1,34.14,34.14
7515,2535,171,1,50.69,50.69
7516,2535,125,1,192.59,192.59
7517,2535,154,1,255.41,255.41
7518,2536,117,3,234.0,702.0
7519,2536,178,1,42.25,42.25
7520,2536,191,4,441.3,1765.2
7521,2536,167,2,109.26,218.52
7522,2537,189,2,81.5,163.0
7523,2537,83,2,408.93,817.86
7524,2537,191,3,441.3,1323.9
7525,2537,151,3,9.61,28.83
7526,2538,163,2,469.77,939.54
7527,2538,187,2,442.65,885.3
7528,2538,115,3,270.46,811.38
7529,2538,120,4,499.64,1998.56
7530,2538,164,2,135.91,271.82
7531,2539,193,3,392.28,1176.84
7532,2539,86,1,86.74,86.74
7533,2539,171,4,50.69,202.76
7534,2539,198,1,430.0,430.0
7535,2540,48,1,232.13,232.13
7536,2541,173,2,6.76,13.52
7537,2541,109,4,214.67,858.68
7538,2541,14,1,350.58,350.58
7539,2541,11,1,114.12,114.12
7540,2541,123,3,243.27,729.81
7541,2542,121,2,484.65,969.3
7542,2542,133,4,35.17,140.68
7543,2542,43,1,137.53,137.53
7544,2543,175,4,84.98,339.92
7545,2544,193,1,392.28,392.28
7546,2545,191,3,441.3,1323.9
7547,2545,145,3,467.68,1403.04
7548,2545,110,3,432.6,1297.8
7549,2545,72,2,421.63,843.26
7550,2545,70,2,256.3,512.6
7551,2546,190,2,432.98,865.96
7552,2546,146,4,336.51,1346.04
7553,2546,120,3,499.64,1498.92
7554,2546,74,2,190.09,380.18
7555,2546,198,3,430.0,1290.0
7556,2547,153,1,41.26,41.26
7557,2547,125,2,192.59,385.18
7558,2547,148,4,69.78,279.12
7559,2547,77,2,165.46,330.92
7560,2548,20,1,366.22,366.22
7561,2548,165,1,372.5,372.5
7562,2549,46,4,110.25,441.0
7563,2549,2,2,141.14,282.28
7564,2549,16,2,478.82,957.64
7565,2550,106,3,393.39,1180.17
7566,2550,97,4,296.28,1185.12
7567,2551,26,2,39.43,78.86
7568,2551,71,4,435.91,1743.64
7569,2551,86,1,86.74,86.74
7570,2552,72,4,421.63,1686.52
7571,2553,66,3,220.21,660.63
7572,2553,152,2,499.23,998.46
7573,2553,32,3,188.24,564.72
7574,2554,57,3,397.08,1191.24
7575,2554,134,4,33.3,133.2
7576,2554,104,2,363.06,726.12
7577,2554,194,1,402.11,402.11
7578,2555,40,3,343.88,1031.64
7579,2555,125,1,192.59,192.59
7580,2555,67,4,6.61,26.44
7581,2555,8,3,303.0,909.0
7582,2556,41,3,118.38,355.14
7583,2557,70,1,256.3,256.3
7584,2558,158,1,417.7,417.7
7585,2559,108,1,331.2,331.2
7586,2560,23,4,415.56,1662.24
7587,2561,79,3,439.97,1319.91
7588,2561,60,3,266.91,800.73
7589,2562,56,2,80.66,161.32
7590,2563,11,3,114.12,342.36
7591,2563,190,2,432.98,865.96
7592,2563,6,3,20.73,62.19
7593,2563,198,3,430.0,1290.0
7594,2563,93,1,450.31,450.31
7595,2564,10,2,352.16,704.32
7596,2564,127,4,146.2,584.8
7597,2565,62,1,341.74,341.74
7598,2566,35,3,40.34,121.02
7599,2567,35,3,40.34,121.02
7600,2567,39,4,345.64,1382.56
7601,2567,160,3,266.83,800.49
7602,2568,121,1,484.65,484.65
7603,2568,19,4,303.84,1215.36
7604,2568,100,2,453.18,906.36
7605,2568,40,2,343.88,687.76
7606,2569,189,3,81.5,244.5
7607,2569,127,1,146.2,146.2
7608,2569,77,2,165.46,330.92
7609,2570,56,1,80.66,80.66
7610,2571,120,1,499.64,499.64
7611,2571,74,2,190.09,380.18
7612,2571,116,1,213.83,213.83
7613,2572,33,2,336.74,673.48
7614,2573,109,1,214.67,214.67
7615,2574,107,3,99.25,297.75
7616,2574,36,2,89.71,179.42
7617,2575,74,3,190.09,570.27
7618,2575,6,2,20.73,41.46
7619,2575,140,1,204.87,204.87
7620,2576,195,4,406.32,1625.28
7621,2577,78,4,60.37,241.48
7622,2578,90,4,104.57,418.28
7623,2579,56,2,80.66,161.32
7624,2580,92,2,326.69,653.38
7625,2580,197,3,58.51,175.53
7626,2581,193,1,392.28,392.28
7627,2581,155,1,466.96,466.96
7628,2582,81,3,439.61,1318.83
7629,2582,37,3,126.18,378.54
7630,2583,17,1,55.59,55.59
7631,2584,170,2,246.82,493.64
7632,2584,124,4,451.71,1806.84
7633,2584,146,2,336.51,673.02
7634,2585,167,1,109.26,109.26
7635,2585,158,2,417.7,835.4
7636,2586,73,2,306.44,612.88
7637,2586,68,3,438.55,1315.65
7638,2587,64,1,376.68,376.68
7639,2588,55,3,379.11,1137.33
7640,2589,30,3,142.6,427.8
7641,2589,65,2,173.39,346.78
7642,2589,95,1,36.69,36.69
7643,2589,60,2,266.91,533.82
7644,2589,170,1,246.82,246.82
7645,2590,98,2,40.14,80.28
7646,2590,19,1,303.84,303.84
7647,2591,19,3,303.84,911.52
7648,2591,48,4,232.13,928.52
7649,2591,113,3,365.47,1096.41
7650,2591,83,2,408.93,817.86
7651,2592,166,2,139.81,279.62
7652,2592,96,4,296.21,1184.84
7653,2592,159,1,154.75,154.75
7654,2593,40,1,343.88,343.88
7655,2593,134,2,33.3,66.6
7656,2594,137,3,44.66,133.98
7657,2595,172,2,415.53,831.06
7658,2595,146,1,336.51,336.51
7659,2595,162,4,466.22,1864.88
7660,2595,144,1,284.79,284.79
7661,2595,17,1,55.59,55.59
7662,2596,32,1,188.24,188.24
7663,2596,166,2,139.81,279.62
7664,2596,45,2,438.8,877.6
7665,2596,127,4,146.2,584.8
7666,2596,31,2,417.88,835.76
7667,2597,146,3,336.51,1009.53
7668,2598,135,3,241.01,723.03
7669,2599,144,4,284.79,1139.16
7670,2600,128,1,478.87,478.87
7671,2600,33,3,336.74,1010.22
7672,2600,147,4,123.15,492.6
7673,2600,83,4,408.93,1635.72
7674,2600,114,2,128.08,256.16
7675,2601,43,1,137.53,137.53
7676,2601,157,1,146.07,146.07
7677,2601,77,3,165.46,496.38
7678,2601,60,2,266.91,533.82
7679,2601,21,4,66.79,267.16
7680,2602,50,4,282.88,1131.52
7681,2603,174,3,320.37,961.11
7682,2603,82,3,47.4,142.2
7683,2604,31,2,417.88,835.76
7684,2604,72,2,421.63,843.26
7685,2604,148,4,69.78,279.12
7686,2604,108,2,331.2,662.4
7687,2604,24,1,443.3,443.3
7688,2605,185,3,342.62,1027.86
7689,2605,82,2,47.4,94.8
7690,2605,145,2,467.68,935.36
7691,2605,38,2,192.83,385.66
7692,2605,54,2,257.22,514.44
7693,2606,21,4,66.79,267.16
7694,2606,98,3,40.14,120.42
7695,2606,134,2,33.3,66.6
7696,2607,162,4,466.22,1864.88
7697,2608,160,2,266.83,533.66
7698,2609,173,1,6.76,6.76
7699,2609,66,2,220.21,440.42
7700,2610,130,2,81.62,163.24
7701,2610,199,2,103.79,207.58
7702,2611,80,1,123.53,123.53
7703,2611,94,2,64.9,129.8
7704,2612,189,1,81.5,81.5
7705,2612,51,4,374.77,1499.08
7706,2613,179,4,452.44,1809.76
7707,2613,136,2,82.93,165.86
7708,2613,165,1,372.5,372.5
7709,2614,123,2,243.27,486.54
7710,2614,115,4,270.46,1081.84
7711,2614,131,4,112.76,451.04
7712,2614,141,4,126.88,507.52
7713,2614,57,3,397.08,1191.24
7714,2615,82,2,47.4,94.8
7715,2615,74,2,190.09,380.18
7716,2615,93,1,450.31,450.31
7717,2615,150,1,464.86,464.86
7718,2615,65,2,173.39,346.78
7719,2616,78,3,60.37,181.11
7720,2616,24,4,443.3,1773.2
7721,2616,177,1,282.65,282.65
7722,2616,152,2,499.23,998.46
7723,2617,115,1,270.46,270.46
7724,2618,95,4,36.69,146.76
7725,2619,117,1,234.0,234.0
7726,2619,17,4,55.59,222.36
7727,2620,95,4,36.69,146.76
7728,2620,101,3,40.07,120.21
7729,2620,187,4,442.65,1770.6
7730,2621,77,2,165.46,330.92
7731,2621,92,4,326.69,1306.76
7732,2621,25,2,290.79,581.58
7733,2621,64,1,376.68,376.68
7734,2622,101,3,40.07,120.21
7735,2622,5,1,48.03,48.03
7736,2622,187,3,442.65,1327.95
7737,2623,27,1,117.81,117.81
7738,2623,183,4,157.59,630.36
7739,2623,4,4,339.97,1359.88
7740,2624,42,2,403.5,807.0
7741,2624,186,2,55.88,111.76
7742,2624,85,4,331.58,1326.32
7743,2624,138,3,38.92,116.76
7744,2624,131,1,112.76,112.76
7745,2625,120,4,499.64,1998.56
7746,2625,151,2,9.61,19.22
7747,2626,34,4,468.64,1874.56
7748,2626,94,1,64.9,64.9
7749,2627,62,2,341.74,683.48
7750,2627,103,4,111.05,444.2
7751,2627,22,2,44.01,88.02
7752,2628,133,2,35.17,70.34
7753,2628,71,1,435.91,435.91
7754,2628,125,1,192.59,192.59
7755,2629,156,4,440.24,1760.96
7756,2629,88,2,482.36,964.72
7757,2629,42,2,403.5,807.0
7758,2629,16,3,478.82,1436.46
7759,2629,31,1,417.88,417.88
7760,2630,171,2,50.69,101.38
7761,2630,146,2,336.51,673.02
7762,2630,93,3,450.31,1350.93
7763,2631,93,2,450.31,900.62
7764,2631,27,3,117.81,353.43
7765,2631,127,1,146.2,146.2
7766,2631,168,3,105.78,317.34
7767,2632,163,2,469.77,939.54
7768,2632,96,1,296.21,296.21
7769,2632,9,2,103.42,206.84
7770,2633,184,4,449.97,1799.88
7771,2633,14,4,350.58,1402.32
7772,2633,91,1,202.5,202.5
7773,2633,115,3,270.46,811.38
7774,2633,193,3,392.28,1176.84
7775,2634,199,3,103.79,311.37
7776,2634,183,4,157.59,630.36
7777,2634,137,3,44.66,133.98
7778,2634,105,4,290.22,1160.88
7779,2634,16,4,478.82,1915.28
7780,2635,112,2,53.72,107.44
7781,2635,105,3,290.22,870.66
7782,2635,60,2,266.91,533.82
7783,2636,36,4,89.71,358.84
7784,2636,52,4,449.42,1797.68
7785,2636,110,4,432.6,1730.4
7786,2637,52,1,449.42,449.42
7787,2637,45,2,438.8,877.6
7788,2638,160,1,266.83,266.83
7789,2638,106,3,393.39,1180.17
7790,2638,90,3,104.57,313.71
7791,2638,41,1,118.38,118.38
7792,2638,57,3,397.08,1191.24
7793,2639,198,3,430.0,1290.0
7794,2639,9,4,103.42,413.68
7795,2639,76,4,459.65,1838.6
7796,2640,28,2,492.68,985.36
7797,2641,126,2,136.28,272.56
7798,2641,121,3,484.65,1453.95
7799,2642,200,4,178.08,712.32
7800,2642,181,1,293.34,293.34
7801,2643,163,2,469.77,939.54
7802,2643,116,2,213.83,427.66
7803,2643,86,2,86.74,173.48
7804,2643,12,4,142.7,570.8
7805,2643,104,1,363.06,363.06
7806,2644,135,1,241.01,241.01
7807,2644,167,4,109.26,437.04
7808,2645,6,1,20.73,20.73
7809,2645,36,1,89.71,89.71
7810,2646,26,3,39.43,118.29
7811,2646,197,2,58.51,117.02
7812,2646,198,2,430.0,860.0
7813,2646,110,1,432.6,432.6
7814,2647,9,3,103.42,310.26
7815,2648,4,2,339.97,679.94
7816,2648,165,4,372.5,1490.0
7817,2648,176,4,278.08,1112.32
7818,2649,119,1,53.46,53.46
7819,2650,75,4,271.99,1087.96
7820,2651,105,4,290.22,1160.88
7821,2651,39,4,345.64,1382.56
7822,2652,108,3,331.2,993.6
7823,2652,163,4,469.77,1879.08
7824,2652,182,2,217.74,435.48
7825,2652,32,2,188.24,376.48
7826,2653,18,1,52.87,52.87
7827,2654,37,1,126.18,126.18
7828,2654,22,1,44.01,44.01
7829,2654,49,3,74.12,222.36
7830,2654,20,3,366.22,1098.66
7831,2655,117,1,234.0,234.0
7832,2656,103,1,111.05,111.05
7833,2656,138,3,38.92,116.76
7834,2657,180,4,22.83,91.32
7835,2658,70,1,256.3,256.3
7836,2658,193,2,392.28,784.56
7837,2658,166,4,139.81,559.24
7838,2658,117,1,234.0,234.0
7839,2658,139,4,339.23,1356.92
7840,2659,25,2,290.79,581.58
7841,2660,128,4,478.87,1915.48
7842,2660,196,2,83.8,167.6
7843,2661,86,4,86.74,346.96
7844,2661,156,2,440.24,880.48
7845,2661,11,3,114.12,342.36
7846,2661,87,2,436.85,873.7
7847,2661,165,3,372.5,1117.5
7848,2662,111,2,338.32,676.64
7849,2662,140,2,204.87,409.74
7850,2663,46,2,110.25,220.5
7851,2663,153,2,41.26,82.52
7852,2664,74,3,190.09,570.27
7853,2664,167,2,109.26,218.52
7854,2665,7,3,113.23,339.69
7855,2666,142,4,24.67,98.68
7856,2667,135,4,241.01,964.04
7857,2667,189,1,81.5,81.5
7858,2667,13,2,380.61,761.22
7859,2667,41,2,118.38,236.76
7860,2667,164,4,135.91,543.64
7861,2668,113,2,365.47,730.94
7862,2669,3,2,74.07,148.14
7863,2669,96,1,296.21,296.21
7864,2669,181,4,293.34,1173.36
7865,2669,76,4,459.65,1838.6
7866,2669,86,3,86.74,260.22
7867,2670,66,2,220.21,440.42
7868,2670,154,3,255.41,766.23
7869,2670,2,4,141.14,564.56
7870,2670,81,3,439.61,1318.83
7871,2671,56,2,80.66,161.32
7872,2671,193,2,392.28,784.56
7873,2672,119,3,53.46,160.38
7874,2672,72,3,421.63,1264.89
7875,2672,78,2,60.37,120.74
7876,2672,138,3,38.92,116.76
7877,2672,51,2,374.77,749.54
7878,2673,89,3,378.86,1136.58
7879,2673,122,4,87.32,349.28
7880,2674,38,3,192.83,578.49
7881,2674,158,1,417.7,417.7
7882,2675,106,1,393.39,393.39
7883,2675,66,1,220.21,220.21
7884,2676,56,3,80.66,241.98
7885,2676,158,1,417.7,417.7
7886,2676,193,2,392.28,784.56
7887,2676,166,1,139.81,139.81
7888,2677,79,3,439.97,1319.91
7889,2677,52,1,449.42,449.42
7890,2677,61,3,431.09,1293.27
7891,2677,142,2,24.67,49.34
7892,2677,13,1,380.61,380.61
7893,2678,92,4,326.69,1306.76
7894,2678,20,1,366.22,366.22
7895,2679,42,4,403.5,1614.0
7896,2679,132,3,291.69,875.07
7897,2680,18,1,52.87,52.87
7898,2680,142,3,24.67,74.01
7899,2680,190,3,432.98,1298.94
7900,2680,73,3,306.44,919.32
7901,2681,185,3,342.62,1027.86
7902,2682,180,1,22.83,22.83
7903,2683,120,4,499.64,1998.56
7904,2683,130,3,81.62,244.86
7905,2683,36,1,89.71,89.71
7906,2684,65,4,173.39,693.56
7907,2684,167,2,109.26,218.52
7908,2684,185,3,342.62,1027.86
7909,2684,144,4,284.79,1139.16
7910,2684,72,4,421.63,1686.52
7911,2685,160,1,266.83,266.83
7912,2685,101,2,40.07,80.14
7913,2685,53,1,184.19,184.19
7914,2685,16,3,478.82,1436.46
7915,2686,3,1,74.07,74.07
7916,2687,114,2,128.08,256.16
7917,2688,109,1,214.67,214.67
7918,2688,159,2,154.75,309.5
7919,2688,192,2,93.78,187.56
7920,2689,172,4,415.53,1662.12
7921,2689,158,4,417.7,1670.8
7922,2689,41,1,118.38,118.38
7923,2689,163,4,469.77,1879.08
7924,2690,43,4,137.53,550.12
7925,2690,169,2,427.19,854.38
7926,2690,155,1,466.96,466.96
7927,2690,19,2,303.84,607.68
7928,2691,54,4,257.22,1028.88
7929,2692,50,4,282.88,1131.52
7930,2692,108,3,331.2,993.6
7931,2692,190,2,432.98,865.96
7932,2692,67,2,6.61,13.22
7933,2692,195,3,406.32,1218.96
7934,2693,77,3,165.46,496.38
7935,2693,111,3,338.32,1014.96
7936,2693,165,2,372.5,745.0
7937,2693,155,1,466.96,466.96
