payment_id,order_id,payment_method,amount,payment_date,payment_status
1399,1399,card,5445.12,2025-07-15 21:02:01,paid
1400,1400,card,2933.39,2025-11-19 01:54:01,refunded
1401,1401,bank_transfer,1629.76,2025-08-03 07:49:07,paid
1402,1402,bank_transfer,2683.64,2025-07-25 15:07:24,paid
1403,1403,card,2679.46,2026-02-07 08:52:15,paid
1404,1404,paypal,1293.51,2026-02-16 17:49:22,refunded
1405,1405,paypal,1654.12,2026-04-06 06:27:03,paid
1406,1406,card,666.84,2025-10-30 16:17:35,paid
1407,1407,bank_transfer,673.05,2025-09-07 15:08:16,paid
1408,1408,bank_transfer,770.78,2025-07-25 07:20:20,paid
1409,1409,card,1707.97,2025-10-11 17:50:11,paid
1410,1410,card,2225.33,2025-09-09 00:06:09,paid
1411,1411,bank_transfer,1137.27,2026-01-23 05:39:14,paid
1412,1412,paypal,2383.7,2025-12-12 08:41:27,refunded
1413,1413,paypal,497.0,2026-02-05 01:26:48,refunded
1414,1414,card,2445.77,2025-09-24 13:32:47,paid
1415,1415,paypal,3883.62,2026-03-30 04:23:02,paid
1416,1416,card,1981.36,2026-02-13 23:21:26,paid
1417,1417,card,2133.92,2025-11-20 10:25:03,paid
1418,1418,card,3173.24,2025-05-16 10:22:53,paid
1419,1419,card,1635.72,2025-10-23 19:50:04,paid
1420,1420,paypal,2649.2,2025-11-28 22:06:23,refunded
1421,1421,paypal,2772.52,2025-09-10 18:51:20,paid
1422,1422,paypal,3251.8,2026-03-11 18:32:29,paid
1423,1423,card,2414.31,2025-12-30 12:49:45,paid
1424,1424,card,888.63,2025-07-02 06:01:46,paid
1425,1425,paypal,1760.92,2025-09-17 19:21:43,paid
1426,1426,bank_transfer,2506.34,2025-08-08 12:34:04,paid
1427,1427,card,326.69,2025-11-13 08:56:57,paid
1428,1428,bank_transfer,1563.11,2025-07-04 14:11:05,refunded
1429,1429,bank_transfer,807.78,2025-08-26 00:43:56,paid
1430,1430,paypal,678.46,2025-06-16 10:40:09,paid
1431,1431,paypal,1210.5,2025-06-14 15:59:31,paid
1432,1432,card,992.78,2026-01-13 15:25:17,refunded
1433,1433,card,1365.2,2025-11-30 04:56:07,paid
1434,1434,paypal,4203.7,2026-01-22 12:31:21,paid
1435,1435,card,2808.72,2026-02-13 10:35:26,paid
1436,1436,bank_transfer,466.14,2025-07-27 00:27:20,paid
1437,1437,bank_transfer,794.16,2025-11-09 06:42:41,refunded
1438,1438,paypal,699.02,2025-08-31 16:34:01,refunded
1439,1439,paypal,1936.59,2026-04-03 23:23:37,paid
1440,1440,bank_transfer,1463.74,2025-08-04 00:56:36,paid
1441,1441,bank_transfer,2563.1,2025-09-15 07:11:20,refunded
1442,1442,card,4592.75,2026-03-03 06:01:37,paid
1443,1443,card,1354.23,2026-02-13 22:38:31,paid
1444,1444,card,2238.58,2025-08-09 22:30:48,paid
1445,1445,paypal,3377.64,2025-05-16 01:13:37,paid
1446,1446,paypal,1317.33,2025-05-09 22:02:58,paid
1447,1447,bank_transfer,2055.9,2026-01-15 04:17:14,refunded
1448,1448,card,756.79,2025-10-11 10:11:49,refunded
1449,1449,bank_transfer,1636.87,2025-08-04 14:16:54,paid
1450,1450,bank_transfer,3372.87,2025-08-24 08:57:39,refunded
1451,1451,paypal,4495.97,2026-01-06 06:08:03,paid
1452,1452,card,2136.13,2025-09-17 10:26:09,paid
1453,1453,paypal,392.95,2025-08-16 11:07:14,paid
1454,1454,paypal,2077.02,2026-01-06 01:18:33,paid
1455,1455,bank_transfer,2684.41,2025-10-26 04:04:34,paid
1456,1456,bank_transfer,202.5,2025-09-06 04:22:47,paid
1457,1457,bank_transfer,5828.24,2026-02-09 00:18:55,paid
1458,1458,card,615.16,2025-06-23 07:17:51,paid
1459,1459,card,1858.66,2026-03-31 14:04:41,paid
1460,1460,paypal,1702.12,2025-07-13 03:18:42,refunded
1461,1461,bank_transfer,5104.82,2026-03-22 01:17:22,paid
1462,1462,paypal,942.6,2026-04-04 12:15:05,paid
1463,1463,paypal,214.88,2025-05-27 12:52:49,paid
1464,1464,card,3631.05,2025-06-09 22:56:23,refunded
1465,1465,card,1915.28,2025-06-21 02:08:08,refunded
1466,1466,bank_transfer,4384.46,2025-07-11 21:30:26,paid
1467,1467,paypal,2041.67,2025-06-26 15:21:36,paid
1468,1468,paypal,4079.06,2026-04-25 17:39:46,refunded
1469,1469,bank_transfer,2854.1,2026-01-29 14:29:38,paid
1470,1470,bank_transfer,1853.68,2025-10-18 12:22:47,refunded
1471,1471,card,81.5,2025-08-16 15:05:05,refunded
1472,1472,paypal,483.28,2026-02-20 17:06:52,paid
1473,1473,card,372.98,2025-11-22 09:46:22,refunded
1474,1474,card,1880.81,2025-12-22 12:27:57,refunded
1475,1475,card,2157.46,2026-02-18 23:35:41,paid
1476,1476,paypal,1456.1,2026-02-07 18:02:50,refunded
1477,1477,paypal,218.42,2026-02-05 15:25:14,paid
1478,1478,bank_transfer,450.31,2025-11-04 12:45:47,paid
1479,1479,card,89.32,2026-01-17 15:36:14,paid
1480,1480,card,2971.71,2026-04-27 19:58:34,refunded
1481,1481,paypal,4592.05,2025-12-24 20:02:53,refunded
1482,1482,paypal,1080.56,2026-02-06 13:10:13,paid
1483,1483,paypal,429.34,2026-03-10 12:25:54,paid
1484,1484,card,2027.71,2025-05-30 16:40:53,paid
1485,1485,paypal,2480.71,2025-10-19 19:12:41,paid
1486,1486,paypal,2544.41,2025-10-15 00:29:29,paid
1487,1487,bank_transfer,1482.65,2026-04-12 17:58:57,paid
1488,1488,bank_transfer,722.12,2026-02-22 04:29:30,paid
1489,1489,bank_transfer,1475.68,2025-09-29 08:31:12,paid
1490,1490,paypal,722.01,2026-02-18 12:03:40,paid
1491,1491,card,3512.15,2025-07-16 19:15:03,paid
1492,1492,paypal,3206.72,2025-07-31 01:58:21,paid
1493,1493,bank_transfer,740.22,2026-01-10 20:01:11,refunded
1494,1494,card,1087.42,2025-08-19 16:22:10,paid
1495,1495,bank_transfer,3507.82,2026-01-03 05:29:23,paid
1496,1496,card,60.37,2026-01-01 20:49:30,paid
1497,1497,paypal,1394.58,2026-01-16 06:03:50,paid
1498,1498,bank_transfer,4327.74,2026-02-09 23:09:39,paid
1499,1499,bank_transfer,311.37,2025-07-01 07:31:53,paid
1500,1500,paypal,2075.46,2025-11-03 18:39:04,paid
1501,1501,bank_transfer,1869.81,2025-07-02 15:35:50,paid
1502,1502,paypal,1316.4,2025-05-09 16:13:29,paid
1503,1503,bank_transfer,1462.91,2025-07-11 03:07:10,refunded
1504,1504,bank_transfer,909.0,2026-03-30 16:58:32,paid
1505,1505,bank_transfer,939.54,2026-03-17 01:53:52,paid
1506,1506,paypal,104.57,2025-11-29 08:07:07,refunded
1507,1507,card,1862.35,2025-11-22 23:59:24,paid
1508,1508,card,4215.23,2025-09-22 02:15:37,refunded
1509,1509,bank_transfer,960.62,2026-01-18 18:37:07,refunded
1510,1510,paypal,384.24,2025-07-02 16:06:59,paid
1511,1511,bank_transfer,997.89,2026-03-12 01:58:11,paid
1512,1512,bank_transfer,1972.57,2025-05-25 23:50:13,refunded
1513,1513,bank_transfer,3122.16,2026-04-11 10:02:07,paid
1514,1514,bank_transfer,520.17,2025-10-29 01:56:46,paid
1515,1515,paypal,4995.4,2025-09-12 01:10:17,paid
1516,1516,card,999.68,2026-01-30 02:26:55,paid
1517,1517,paypal,1498.59,2025-05-02 15:28:05,paid
1518,1518,card,512.46,2026-01-07 03:01:08,paid
1519,1519,card,2391.97,2025-11-24 14:04:44,paid
1520,1520,bank_transfer,1352.35,2025-05-21 08:05:35,paid
1521,1521,paypal,1733.46,2026-03-04 20:15:17,refunded
1522,1522,bank_transfer,2065.38,2026-03-22 14:09:58,paid
1523,1523,bank_transfer,759.41,2025-05-23 20:19:55,paid
1524,1524,paypal,928.52,2025-12-19 08:03:50,refunded
1525,1525,paypal,6074.47,2026-02-26 05:36:52,paid
1526,1526,bank_transfer,892.2,2025-09-24 23:54:56,paid
1527,1527,bank_transfer,1996.3,2025-08-01 14:13:40,paid
1528,1528,bank_transfer,2379.21,2026-03-14 19:29:58,paid
1529,1529,bank_transfer,3878.91,2025-05-13 21:50:42,paid
1530,1530,paypal,1508.85,2025-08-04 17:19:05,paid
1531,1531,paypal,2860.0,2025-09-02 10:44:51,paid
1532,1532,paypal,995.76,2026-01-30 07:02:41,paid
1533,1533,paypal,4097.62,2025-12-30 11:00:45,paid
1534,1534,card,4756.88,2025-07-12 05:59:00,paid
1535,1535,paypal,610.45,2025-05-10 15:35:48,paid
1536,1536,card,120.74,2025-09-24 21:47:36,refunded
1537,1537,bank_transfer,287.39,2025-12-20 05:32:45,paid
1538,1538,bank_transfer,3438.17,2026-03-01 14:49:28,refunded
1539,1539,bank_transfer,1071.38,2025-07-25 21:59:29,paid
1540,1540,bank_transfer,3331.17,2025-08-31 22:01:57,refunded
1541,1541,paypal,2163.94,2026-02-01 00:31:15,paid
1542,1542,paypal,3010.67,2025-11-25 11:22:15,paid
1543,1543,card,2725.72,2025-11-09 01:31:02,refunded
1544,1544,paypal,2884.47,2026-03-15 22:39:09,paid
1545,1545,card,2883.36,2025-06-22 23:00:42,paid
1546,1546,card,2971.35,2025-08-09 08:07:56,paid
1547,1547,bank_transfer,93.78,2025-12-26 02:58:09,paid
1548,1548,card,619.0,2026-04-09 20:04:54,paid
1549,1549,card,4574.42,2025-07-25 20:33:33,paid
1550,1550,card,3428.53,2025-09-03 06:29:01,paid
1551,1551,paypal,1497.12,2026-03-22 22:39:33,paid
1552,1552,card,3038.4,2025-07-25 20:42:56,paid
1553,1553,card,393.6,2026-04-04 21:13:52,paid
1554,1554,paypal,1672.62,2025-08-24 09:05:44,refunded
1555,1555,bank_transfer,2097.01,2025-05-02 08:28:32,paid
1556,1556,card,418.28,2025-05-11 14:54:34,paid
1557,1557,bank_transfer,646.27,2026-03-26 20:42:59,paid
1558,1558,card,5081.92,2026-04-20 09:10:49,refunded
1559,1559,card,2339.61,2026-03-28 22:49:07,refunded
1560,1560,card,3120.78,2026-01-24 13:24:55,paid
1561,1561,bank_transfer,961.11,2026-02-27 16:33:35,paid
1562,1562,paypal,2136.17,2025-12-30 01:50:54,paid
1563,1563,paypal,2085.39,2026-02-09 05:31:14,paid
1564,1564,paypal,3043.91,2025-06-07 01:54:47,refunded
1565,1565,paypal,723.03,2025-11-13 14:46:17,paid
1566,1566,bank_transfer,2245.45,2025-05-24 12:50:39,paid
1567,1567,paypal,641.49,2026-01-30 11:53:49,refunded
1568,1568,paypal,252.36,2026-04-01 14:45:56,paid
1569,1569,paypal,3161.11,2025-09-28 15:32:47,paid
1570,1570,card,126.18,2025-10-15 20:16:39,paid
1571,1571,paypal,2871.86,2025-10-28 20:10:23,paid
1572,1572,bank_transfer,28.83,2025-11-09 21:10:55,paid
1573,1573,card,1504.47,2025-08-17 00:57:29,refunded
1574,1574,bank_transfer,114.12,2025-11-13 10:53:02,refunded
1575,1575,card,1870.72,2026-04-14 05:32:18,paid
1576,1576,paypal,1279.73,2025-05-23 17:37:10,paid
1577,1577,paypal,2967.06,2026-03-20 21:56:44,paid
1578,1578,card,3442.99,2025-10-09 18:43:35,refunded
1579,1579,bank_transfer,663.74,2025-09-08 19:23:17,refunded
1580,1580,paypal,3706.65,2025-07-03 14:19:07,paid
1581,1581,card,937.28,2025-08-14 01:28:29,paid
1582,1582,bank_transfer,3198.45,2025-08-04 10:28:25,refunded
1583,1583,paypal,543.64,2025-08-04 12:30:59,paid
1584,1584,bank_transfer,1370.01,2026-04-18 18:49:56,paid
1585,1585,bank_transfer,142.2,2026-01-12 22:03:36,refunded
1586,1586,bank_transfer,4987.98,2025-09-14 08:00:02,refunded
1587,1587,bank_transfer,1747.4,2025-08-07 07:27:46,paid
1588,1588,bank_transfer,49.34,2025-08-07 11:05:05,paid
1589,1589,card,647.47,2025-10-10 18:58:52,paid
1590,1590,bank_transfer,1343.28,2025-05-18 12:55:09,refunded
1591,1591,paypal,1961.01,2026-03-14 11:33:46,refunded
1592,1592,bank_transfer,2950.95,2025-11-20 06:07:49,paid
1593,1593,bank_transfer,2438.92,2025-07-18 09:53:13,paid
1594,1594,paypal,2167.46,2026-03-11 23:14:10,paid
1595,1595,card,1039.68,2025-11-21 13:18:29,paid
1596,1596,bank_transfer,1340.22,2026-04-04 01:48:57,refunded
1597,1597,paypal,3597.44,2025-09-15 04:56:05,paid
1598,1598,card,4895.79,2026-01-20 02:27:09,refunded
1599,1599,paypal,446.56,2025-05-23 08:29:59,paid
1600,1600,card,6285.08,2025-10-29 04:53:31,paid
1601,1601,card,431.54,2025-12-17 19:04:54,paid
1602,1602,bank_transfer,1201.48,2025-12-24 08:47:26,paid
1603,1603,bank_transfer,2162.03,2025-07-21 04:04:43,refunded
1604,1604,bank_transfer,3220.24,2025-10-19 15:45:20,refunded
1605,1605,paypal,1957.82,2026-01-26 09:07:51,paid
1606,1606,bank_transfer,1806.84,2026-02-26 07:16:07,paid
1607,1607,card,2470.93,2025-11-28 07:14:09,paid
1608,1608,paypal,1855.2,2025-06-08 08:02:19,paid
1609,1609,paypal,729.81,2025-05-03 17:51:05,paid
1610,1610,bank_transfer,781.42,2026-01-01 23:00:14,paid
1611,1611,bank_transfer,2342.2,2026-01-19 06:30:24,refunded
1612,1612,card,3910.32,2026-01-05 12:14:44,refunded
1613,1613,paypal,1238.88,2026-02-15 05:29:02,paid
1614,1614,bank_transfer,1809.76,2026-04-16 07:05:37,paid
1615,1615,card,158.61,2026-03-04 14:40:44,paid
1616,1616,bank_transfer,749.61,2026-02-03 15:36:39,paid
1617,1617,bank_transfer,971.91,2026-01-12 17:27:36,refunded
1618,1618,card,2910.4,2025-08-30 05:08:44,paid
1619,1619,paypal,1694.94,2025-07-30 07:05:10,paid
1620,1620,bank_transfer,1204.43,2026-01-02 15:57:46,paid
1621,1621,paypal,3136.14,2025-12-15 01:33:05,paid
1622,1622,card,2124.56,2025-06-14 14:52:40,paid
1623,1623,bank_transfer,272.19,2025-06-23 20:07:02,paid
1624,1624,card,840.66,2025-11-22 02:54:41,paid
1625,1625,bank_transfer,2327.1,2025-10-22 00:07:31,refunded
1626,1626,card,361.59,2025-11-08 19:48:24,refunded
1627,1627,bank_transfer,2632.57,2025-11-12 18:22:26,paid
1628,1628,paypal,882.6,2026-01-09 10:36:21,paid
1629,1629,bank_transfer,142.7,2025-08-04 22:57:43,paid
1630,1630,bank_transfer,2789.98,2026-04-02 04:50:48,paid
1631,1631,card,1713.87,2025-11-23 00:01:02,paid
1632,1632,paypal,1532.23,2026-02-07 06:44:31,paid
1633,1633,bank_transfer,1516.44,2025-09-24 15:14:52,paid
1634,1634,bank_transfer,3049.79,2026-03-05 22:11:16,refunded
1635,1635,paypal,1532.44,2025-12-25 07:48:52,refunded
1636,1636,bank_transfer,3254.26,2025-12-04 07:12:49,paid
1637,1637,paypal,2321.68,2025-12-08 17:29:39,paid
1638,1638,paypal,3149.3,2025-10-09 23:16:18,paid
1639,1639,paypal,1447.32,2025-12-11 09:39:07,paid
1640,1640,bank_transfer,1266.66,2025-11-18 15:30:42,paid
1641,1641,card,296.48,2025-11-13 12:40:59,paid
1642,1642,bank_transfer,4402.54,2026-02-23 05:43:34,refunded
1643,1643,paypal,3088.69,2025-06-26 23:10:13,paid
1644,1644,card,3675.04,2026-04-06 09:20:32,refunded
1645,1645,paypal,942.21,2026-04-07 02:28:24,paid
1646,1646,card,2418.6,2026-02-18 12:43:36,paid
1647,1647,paypal,2104.48,2026-01-20 21:42:24,paid
1648,1648,card,3046.51,2025-12-16 06:33:23,paid
1649,1649,card,1803.93,2025-05-21 08:41:22,paid
1650,1650,paypal,4367.54,2025-08-24 14:59:31,paid
1651,1651,paypal,3599.2,2025-08-27 21:25:15,paid
1652,1652,paypal,77.84,2025-10-31 15:09:20,paid
1653,1653,card,66.6,2025-12-08 11:49:29,refunded
1654,1654,card,2983.8,2026-01-25 18:40:25,paid
1655,1655,paypal,1130.6,2025-06-18 07:30:12,paid
1656,1656,card,796.69,2026-03-18 23:50:44,paid
1657,1657,paypal,2120.56,2025-10-30 21:00:01,paid
1658,1658,card,3339.03,2025-06-07 08:08:46,paid
1659,1659,paypal,1115.4,2025-08-12 06:32:32,paid
1660,1660,paypal,904.52,2026-03-19 20:18:46,paid
1661,1661,paypal,1606.94,2025-10-19 06:13:33,paid
1662,1662,card,566.31,2026-01-17 05:21:01,paid
1663,1663,paypal,2388.75,2025-06-20 02:59:27,paid
1664,1664,bank_transfer,1415.14,2025-08-04 06:39:20,paid
1665,1665,paypal,1984.45,2025-09-21 01:31:21,paid
1666,1666,card,285.7,2025-07-27 00:06:00,paid
1667,1667,bank_transfer,256.35,2025-05-11 21:35:37,paid
1668,1668,paypal,5653.78,2026-03-08 09:04:57,refunded
1669,1669,bank_transfer,2865.98,2025-06-01 12:36:18,paid
1670,1670,bank_transfer,2262.39,2026-03-28 10:34:13,refunded
1671,1671,bank_transfer,879.22,2026-02-04 19:29:01,paid
1672,1672,card,2599.73,2025-12-16 00:38:20,paid
1673,1673,bank_transfer,4772.24,2025-11-23 15:26:49,paid
1674,1674,paypal,3149.65,2026-02-12 02:02:31,paid
1675,1675,paypal,5616.66,2025-09-22 20:27:54,paid
1676,1676,bank_transfer,2764.78,2026-01-28 15:45:01,refunded
1677,1677,paypal,1641.84,2025-08-03 19:50:41,refunded
1678,1678,paypal,1623.58,2025-07-04 15:55:34,refunded
1679,1679,paypal,3494.64,2025-08-09 17:28:21,paid
1680,1680,paypal,2624.55,2025-06-18 02:02:12,paid
1681,1681,bank_transfer,1772.13,2026-04-14 00:42:45,paid
1682,1682,bank_transfer,1364.0,2025-07-15 21:19:52,paid
1683,1683,card,1407.4,2026-03-16 17:53:36,paid
1684,1684,card,4161.36,2025-11-29 22:46:28,paid
1685,1685,card,3153.46,2026-01-04 16:24:52,paid
1686,1686,bank_transfer,4049.05,2025-07-24 15:43:08,refunded
1687,1687,bank_transfer,2704.65,2025-12-13 19:40:04,paid
1688,1688,card,2839.97,2025-10-19 08:15:36,paid
1689,1689,bank_transfer,2609.94,2025-06-29 22:02:25,paid
1690,1690,bank_transfer,1404.78,2025-11-16 06:23:27,paid
1691,1691,bank_transfer,2435.46,2025-07-28 04:09:59,refunded
1692,1692,card,1621.0,2025-07-29 06:26:36,refunded
1693,1693,bank_transfer,2478.84,2025-12-04 07:24:56,paid
1694,1694,bank_transfer,4929.07,2026-03-01 11:28:30,paid
1695,1695,paypal,2344.71,2025-06-06 19:48:26,paid
1696,1696,bank_transfer,193.53,2025-06-25 07:29:07,paid
1697,1697,bank_transfer,3349.48,2025-06-10 13:03:55,paid
1698,1698,card,3829.06,2026-01-03 15:22:14,paid
1699,1699,paypal,38.92,2026-01-08 20:16:24,refunded
1700,1700,bank_transfer,2005.74,2025-11-27 05:48:37,paid
1701,1701,paypal,2526.11,2025-11-07 21:46:58,paid
1702,1702,bank_transfer,1438.6,2025-05-09 09:07:53,paid
1703,1703,bank_transfer,3364.42,2025-09-26 22:22:43,paid
1704,1704,bank_transfer,2243.74,2026-04-20 00:36:37,paid
1705,1705,bank_transfer,1009.53,2026-03-10 23:16:54,paid
1706,1706,bank_transfer,514.44,2025-06-27 17:35:47,paid
1707,1707,paypal,1115.42,2026-04-05 01:30:00,paid
1708,1708,card,2896.47,2025-12-03 18:23:08,paid
1709,1709,bank_transfer,720.04,2025-07-18 07:44:56,refunded
1710,1710,card,2738.42,2025-07-03 15:58:24,paid
1711,1711,bank_transfer,2987.73,2025-11-14 12:40:39,refunded
1712,1712,bank_transfer,2825.26,2026-03-30 10:07:37,paid
1713,1713,paypal,1588.9,2025-11-13 15:38:04,paid
1714,1714,bank_transfer,1500.57,2026-04-21 14:54:11,refunded
1715,1715,card,2042.83,2025-05-16 21:12:04,refunded
1716,1716,bank_transfer,1960.56,2026-01-29 02:24:13,paid
1717,1717,card,2271.6,2025-12-08 06:23:23,paid
1718,1718,card,2918.93,2025-11-30 02:33:33,paid
1719,1719,paypal,1806.96,2026-04-21 15:32:00,refunded
1720,1720,card,2602.03,2025-07-19 02:58:54,paid
1721,1721,paypal,1163.16,2025-07-01 21:45:08,refunded
1722,1722,bank_transfer,1665.09,2025-06-23 08:07:28,paid
1723,1723,paypal,2133.51,2025-06-13 18:11:50,paid
1724,1724,card,2719.2,2025-05-15 02:04:54,paid
1725,1725,bank_transfer,1153.2,2026-03-10 17:01:05,paid
1726,1726,card,2267.62,2025-06-12 02:59:58,refunded
1727,1727,card,751.23,2025-05-03 12:26:13,paid
1728,1728,bank_transfer,2158.68,2025-07-08 14:33:21,paid
1729,1729,bank_transfer,3952.05,2025-07-26 01:35:08,paid
1730,1730,card,73.38,2025-07-05 00:17:48,paid
1731,1731,paypal,3561.84,2026-04-07 23:15:27,paid
1732,1732,paypal,2318.82,2025-04-28 13:30:24,refunded
1733,1733,paypal,1524.49,2025-05-04 01:04:57,paid
1734,1734,bank_transfer,339.23,2025-05-22 04:48:18,refunded
1735,1735,bank_transfer,577.77,2026-01-21 08:21:02,refunded
1736,1736,bank_transfer,89.71,2025-11-16 10:18:33,paid
1737,1737,bank_transfer,1959.0,2025-09-24 14:40:08,paid
1738,1738,card,1565.14,2025-10-23 21:36:42,paid
1739,1739,card,3680.47,2025-10-13 06:44:51,paid
1740,1740,card,257.22,2025-09-22 01:30:09,refunded
1741,1741,bank_transfer,2645.98,2025-06-11 06:13:55,paid
1742,1742,card,2854.7,2025-05-15 07:02:55,paid
1743,1743,paypal,1779.66,2026-04-16 04:34:37,paid
1744,1744,card,1167.97,2025-05-09 07:11:35,paid
1745,1745,card,650.6,2025-11-11 00:35:10,paid
1746,1746,card,1938.6,2026-03-20 10:43:03,refunded
1747,1747,card,3879.37,2025-12-28 21:50:43,paid
1748,1748,card,1993.02,2025-12-15 11:58:53,refunded
1749,1749,card,2478.53,2026-01-13 12:48:53,refunded
1750,1750,card,2644.44,2026-03-30 18:08:50,paid
1751,1751,card,1864.1,2025-11-30 11:23:47,refunded
1752,1752,paypal,1020.78,2026-04-19 19:23:47,paid
1753,1753,card,2188.35,2026-03-05 05:16:12,paid
1754,1754,bank_transfer,3183.5,2026-01-15 13:51:47,paid
1755,1755,card,1903.76,2025-10-31 10:42:46,paid
1756,1756,card,1161.5,2026-01-30 07:36:58,paid
1757,1757,bank_transfer,1840.78,2025-09-24 17:10:33,paid
1758,1758,bank_transfer,1723.26,2025-06-14 00:44:02,paid
1759,1759,bank_transfer,897.4,2025-05-02 02:29:43,refunded
1760,1760,paypal,623.27,2025-11-26 11:44:56,paid
1761,1761,paypal,2604.41,2025-05-30 05:39:50,paid
1762,1762,paypal,1615.04,2026-03-11 08:15:33,refunded
1763,1763,bank_transfer,1105.92,2025-08-20 11:56:42,paid
1764,1764,bank_transfer,2154.24,2025-07-10 05:40:36,paid
1765,1765,bank_transfer,699.78,2025-09-19 10:55:52,paid
1766,1766,card,1525.02,2025-09-23 18:34:25,paid
1767,1767,paypal,3468.02,2026-03-03 04:42:07,paid
1768,1768,card,1321.38,2025-06-02 19:06:01,paid
1769,1769,paypal,976.7,2025-08-17 20:01:25,paid
1770,1770,card,2059.59,2025-05-21 16:41:42,refunded
1771,1771,card,2798.86,2026-04-18 22:38:03,paid
1772,1772,paypal,2912.97,2026-02-03 02:19:02,refunded
1773,1773,card,2567.46,2025-07-28 02:13:06,paid
1774,1774,paypal,204.39,2026-04-11 09:00:08,paid
1775,1775,card,1399.0,2025-11-28 11:35:09,paid
1776,1776,paypal,2250.2,2025-08-18 01:55:27,paid
1777,1777,card,2966.99,2026-04-23 08:09:12,paid
1778,1778,bank_transfer,3497.17,2025-08-29 17:29:15,refunded
1779,1779,card,1757.08,2026-01-05 03:24:45,paid
1780,1780,card,1453.48,2025-07-31 11:19:05,paid
1781,1781,card,3347.42,2026-01-01 16:58:51,paid
1782,1782,bank_transfer,1103.14,2025-05-30 18:50:41,paid
1783,1783,bank_transfer,2105.18,2025-12-12 16:53:25,paid
1784,1784,bank_transfer,93.78,2025-11-11 21:50:49,paid
1785,1785,bank_transfer,2114.0,2026-02-15 00:19:04,paid
1786,1786,paypal,628.5,2025-05-16 02:05:11,refunded
1787,1787,paypal,322.64,2026-02-27 01:23:24,paid
1788,1788,bank_transfer,1122.69,2025-11-01 03:51:38,refunded
1789,1789,paypal,1896.92,2025-08-13 00:32:40,paid
1790,1790,paypal,900.9,2025-10-08 07:15:35,paid
1791,1791,bank_transfer,1120.34,2026-02-25 20:41:44,paid
1792,1792,bank_transfer,4545.56,2026-02-13 10:05:36,paid
1793,1793,card,1628.67,2026-02-19 09:50:06,refunded
1794,1794,paypal,5695.45,2026-03-26 06:14:49,paid
1795,1795,card,1792.23,2025-11-27 11:19:36,paid
1796,1796,paypal,1180.17,2026-01-01 21:34:52,paid
1797,1797,card,1524.36,2025-06-20 09:43:27,refunded
1798,1798,card,2372.0,2025-07-12 11:07:48,paid
1799,1799,paypal,1946.58,2025-08-28 00:00:27,paid
1800,1800,bank_transfer,966.22,2025-08-25 20:32:50,paid
1801,1801,paypal,737.8,2025-10-03 11:24:40,refunded
1802,1802,card,2721.55,2026-03-30 03:53:32,refunded
1803,1803,bank_transfer,804.22,2025-12-12 08:16:44,paid
1804,1804,card,3289.94,2025-08-28 15:02:18,paid
1805,1805,paypal,1825.37,2026-03-16 20:09:14,refunded
1806,1806,bank_transfer,200.37,2026-01-15 09:07:48,refunded
1807,1807,card,2254.32,2026-02-28 14:00:57,paid
1808,1808,card,1864.88,2025-06-04 16:32:20,paid
1809,1809,bank_transfer,1405.6,2025-05-11 07:15:13,paid
1810,1810,card,1409.31,2025-04-29 02:35:07,paid
1811,1811,bank_transfer,2477.12,2025-07-13 20:26:22,refunded
1812,1812,paypal,1829.21,2026-02-06 12:28:44,refunded
1813,1813,paypal,1624.27,2026-02-22 00:07:49,paid
1814,1814,bank_transfer,2476.1,2025-05-04 06:33:03,paid
1815,1815,bank_transfer,4305.66,2025-10-22 05:25:30,paid
1816,1816,card,285.2,2026-03-18 03:17:10,refunded
1817,1817,bank_transfer,2254.62,2026-02-13 14:40:21,paid
1818,1818,paypal,3291.87,2025-10-01 17:07:25,paid
1819,1819,bank_transfer,2346.1,2026-04-18 11:57:53,refunded
1820,1820,bank_transfer,528.65,2025-07-07 12:31:55,refunded
1821,1821,bank_transfer,1704.72,2025-04-29 01:37:56,paid
1822,1822,bank_transfer,751.75,2025-09-18 09:58:32,paid
1823,1823,bank_transfer,1944.32,2026-03-11 04:27:14,paid
1824,1824,card,2892.26,2026-03-10 10:29:32,refunded
1825,1825,paypal,2184.25,2025-08-14 00:41:48,paid
1826,1826,paypal,2152.91,2025-09-02 15:56:11,paid
1827,1827,card,3056.25,2026-02-09 22:38:11,paid
1828,1828,paypal,1315.65,2025-12-12 04:46:51,paid
1829,1829,card,429.34,2025-09-22 00:11:02,paid
1830,1830,card,461.06,2025-10-14 16:30:11,refunded
1831,1831,paypal,1808.47,2026-03-17 14:52:31,paid
1832,1832,bank_transfer,3025.25,2025-05-26 15:36:45,paid
1833,1833,card,760.36,2025-09-03 10:45:25,paid
1834,1834,paypal,1869.99,2025-05-05 07:13:23,paid
1835,1835,paypal,948.98,2026-04-13 08:37:15,paid
1836,1836,bank_transfer,1105.17,2026-01-20 08:08:21,paid
1837,1837,paypal,2895.88,2025-05-15 15:20:11,paid
1838,1838,paypal,1412.16,2025-10-13 23:44:25,refunded
1839,1839,bank_transfer,4915.24,2025-10-12 20:45:40,refunded
1840,1840,bank_transfer,310.26,2026-04-11 01:42:23,paid
1841,1841,paypal,354.65,2026-01-12 07:40:47,paid
1842,1842,card,2718.96,2025-09-26 03:10:52,paid
